order_id,customer_id,product_id,quantity,price,order_date,status
ORD_00760,CUST_0153,PROD_017,11,455.85,2025-05-03,completed
ORD_00761,CUST_0023,PROD_025,18,201.69,2025-06-05,cancelled
ORD_00762,CUST_0071,PROD_034,15,459.0,2025-12-10,completed
ORD_00763,CUST_0180,PROD_040,19,263.67,2026-01-03,refunded
ORD_00764,CUST_0029,PROD_027,5,78.36,2026-02-03,completed
ORD_00765,CUST_0028,PROD_037,4,393.94,2025-11-12,cancelled
ORD_00766,CUST_0106,PROD_017,13,329.12,2026-02-17,refunded
ORD_00767,CUST_0010,PROD_012,9,204.47,2026-04-15,refunded
ORD_00768,CUST_0010,PROD_026,11,346.8,2026-04-05,completed
ORD_00769,CUST_0191,PROD_031,9,449.03,2026-01-06,completed
ORD_00770,CUST_0087,PROD_020,10,143.77,2025-10-26,refunded
ORD_00771,CUST_0179,PROD_044,4,486.39,2026-03-19,pending
ORD_00772,CUST_0035,PROD_020,15,388.15,2025-08-19,cancelled
ORD_00773,CUST_0069,PROD_047,14,304.46,2025-09-02,completed
ORD_00774,CUST_0049,PROD_029,7,457.15,2026-03-02,refunded
ORD_00775,CUST_0190,PROD_032,17,434.26,2026-03-07,completed
ORD_00776,CUST_0132,PROD_011,3,159.01,2025-11-22,refunded
ORD_00777,CUST_0035,PROD_050,17,440.27,2025-10-12,completed
ORD_00778,CUST_0045,PROD_013,7,419.3,2025-11-24,pending
ORD_00779,CUST_0009,PROD_030,2,459.43,2025-06-18,pending
ORD_00780,CUST_0071,PROD_024,15,255.04,2026-04-25,completed
ORD_00781,CUST_0175,PROD_002,8,189.37,2025-08-03,refunded
ORD_00782,CUST_0046,PROD_031,19,277.91,2025-11-03,cancelled
ORD_00783,CUST_0042,PROD_017,3,146.11,2026-01-29,refunded
ORD_00784,CUST_0013,PROD_011,19,391.02,2025-09-08,pending
ORD_00785,CUST_0057,PROD_042,8,340.46,2026-03-13,cancelled
ORD_00786,CUST_0167,PROD_027,17,14.93,2025-06-22,completed
ORD_00787,CUST_0122,PROD_009,6,302.57,2026-04-15,completed
ORD_00788,CUST_0058,PROD_017,20,403.52,2026-01-15,cancelled
ORD_00789,CUST_0183,PROD_046,9,214.78,2025-08-13,refunded
ORD_00790,CUST_0090,PROD_030,9,113.01,2025-12-30,cancelled
ORD_00791,CUST_0174,PROD_034,20,201.59,2026-03-14,completed
ORD_00792,CUST_0002,PROD_033,12,282.92,2026-02-13,cancelled
ORD_00793,CUST_0077,PROD_044,4,243.46,2025-09-01,cancelled
ORD_00794,CUST_0071,PROD_041,11,431.44,2026-01-29,cancelled
ORD_00795,CUST_0168,PROD_046,10,98.24,2026-04-09,pending
ORD_00796,CUST_0015,PROD_039,13,331.96,2025-11-21,pending
ORD_00797,CUST_0185,PROD_002,16,498.75,2026-03-25,cancelled
ORD_00798,CUST_0108,PROD_026,13,369.68,2026-03-18,pending
ORD_00799,CUST_0088,PROD_047,8,344.73,2025-10-11,refunded
ORD_00800,CUST_0172,PROD_023,17,153.6,2025-07-01,pending
ORD_00801,CUST_0169,PROD_036,6,150.42,2026-03-15,refunded
ORD_00802,CUST_0033,PROD_048,9,363.97,2025-05-31,pending
ORD_00803,CUST_0175,PROD_022,3,115.02,2025-08-17,pending
ORD_00804,CUST_0191,PROD_020,14,395.1,2026-02-15,cancelled
ORD_00805,CUST_0096,PROD_017,19,150.56,2026-01-03,completed
ORD_00806,CUST_0121,PROD_004,19,292.25,2025-05-09,completed
ORD_00807,CUST_0121,PROD_013,17,64.31,2025-10-08,refunded
ORD_00808,CUST_0136,PROD_020,14,31.76,2025-11-29,pending
ORD_00809,CUST_0036,PROD_013,11,207.55,2026-03-04,refunded
ORD_00810,CUST_0037,PROD_021,6,390.58,2025-09-20,refunded
ORD_00811,CUST_0086,PROD_041,6,160.14,2025-11-24,completed
ORD_00812,CUST_0002,PROD_029,9,108.64,2026-01-01,pending
ORD_00813,CUST_0148,PROD_049,6,247.34,2025-09-01,completed
ORD_00814,CUST_0034,PROD_040,14,318.58,2026-01-25,refunded
ORD_00815,CUST_0110,PROD_031,13,7.31,2025-06-13,pending
ORD_00816,CUST_0188,PROD_024,1,446.54,2026-03-20,pending
ORD_00817,CUST_0005,PROD_044,1,315.21,2026-04-24,pending
ORD_00818,CUST_0058,PROD_045,12,159.49,2026-03-29,completed
ORD_00819,CUST_0099,PROD_033,19,156.53,2025-09-29,completed
ORD_00820,CUST_0012,PROD_020,10,230.68,2025-08-04,cancelled
ORD_00821,CUST_0112,PROD_044,5,174.65,2025-06-07,refunded
ORD_00822,CUST_0092,PROD_049,7,86.62,2026-03-30,refunded
ORD_00823,CUST_0005,PROD_015,8,364.95,2025-10-14,pending
ORD_00824,CUST_0055,PROD_047,1,296.9,2026-03-24,pending
ORD_00825,CUST_0032,PROD_024,2,190.72,2025-09-12,cancelled
ORD_00826,CUST_0198,PROD_035,20,29.05,2025-11-11,completed
ORD_00827,CUST_0170,PROD_007,1,28.88,2026-01-12,completed
ORD_00828,CUST_0107,PROD_029,13,66.18,2025-11-07,cancelled
ORD_00829,CUST_0122,PROD_045,5,106.72,2025-11-24,completed
ORD_00830,CUST_0078,PROD_027,4,332.93,2025-08-16,cancelled
ORD_00831,CUST_0160,PROD_039,5,212.32,2025-06-28,completed
ORD_00832,CUST_0131,PROD_047,20,63.28,2025-09-12,completed
ORD_00833,CUST_0028,PROD_032,7,306.46,2025-12-17,cancelled
ORD_00834,CUST_0134,PROD_013,12,353.2,2025-05-10,cancelled
ORD_00835,CUST_0042,PROD_003,18,250.7,2026-03-25,pending
ORD_00836,CUST_0177,PROD_031,11,121.08,2025-06-04,completed
ORD_00837,CUST_0172,PROD_006,4,418.44,2025-12-19,refunded
ORD_00838,CUST_0039,PROD_006,17,42.15,2025-06-09,completed
ORD_00839,CUST_0066,PROD_042,8,231.09,2025-12-04,cancelled
ORD_00840,CUST_0068,PROD_030,2,54.41,2026-01-19,pending
ORD_00841,CUST_0011,PROD_019,12,401.79,2026-02-13,cancelled
ORD_00842,CUST_0110,PROD_048,4,52.02,2026-01-27,completed
ORD_00843,CUST_0003,PROD_009,6,167.69,2026-03-15,refunded
ORD_00844,CUST_0160,PROD_018,3,189.45,2025-06-09,cancelled
ORD_00845,CUST_0047,PROD_008,13,203.12,2025-10-17,refunded
ORD_00846,CUST_0070,PROD_025,16,400.95,2025-07-07,pending
ORD_00847,CUST_0029,PROD_009,2,490.88,2025-09-08,pending
ORD_00848,CUST_0027,PROD_027,19,243.92,2026-03-21,refunded
ORD_00849,CUST_0047,PROD_040,13,390.69,2025-12-01,completed
ORD_00850,CUST_0176,PROD_047,5,244.12,2025-06-07,refunded
ORD_00851,CUST_0029,PROD_027,15,27.76,2025-07-02,cancelled
ORD_00852,CUST_0168,PROD_021,1,353.76,2025-12-19,pending
ORD_00853,CUST_0172,PROD_022,17,263.94,2025-11-11,completed
ORD_00854,CUST_0111,PROD_043,8,243.56,2025-09-23,refunded
ORD_00855,CUST_0039,PROD_036,20,32.01,2025-08-06,pending
ORD_00856,CUST_0130,PROD_031,16,435.36,2026-02-21,completed
ORD_00857,CUST_0193,PROD_032,11,124.24,2025-12-26,cancelled
ORD_00858,CUST_0013,PROD_033,8,277.5,2025-09-14,refunded
ORD_00859,CUST_0104,PROD_016,3,232.25,2025-06-08,refunded
ORD_00860,CUST_0023,PROD_032,15,161.45,2025-12-19,refunded
ORD_00861,CUST_0191,PROD_042,1,55.81,2025-10-18,refunded
ORD_00862,CUST_0010,PROD_036,18,5.08,2025-10-25,completed
ORD_00863,CUST_0155,PROD_040,10,445.6,2026-01-06,pending
ORD_00864,CUST_0168,PROD_043,15,475.43,2025-12-09,cancelled
ORD_00865,CUST_0014,PROD_015,15,169.33,2025-08-01,refunded
ORD_00866,CUST_0184,PROD_043,12,359.38,2026-03-06,completed
ORD_00867,CUST_0025,PROD_049,8,6.09,2025-06-04,cancelled
ORD_00868,CUST_0163,PROD_019,18,263.38,2025-10-07,completed
ORD_00869,CUST_0012,PROD_011,16,74.52,2025-06-11,refunded
ORD_00870,CUST_0028,PROD_017,20,101.98,2025-08-09,completed
ORD_00871,CUST_0101,PROD_014,15,413.15,2025-11-08,pending
ORD_00872,CUST_0184,PROD_022,4,379.79,2025-10-05,completed
ORD_00873,CUST_0163,PROD_044,19,65.99,2025-11-22,refunded
ORD_00874,CUST_0118,PROD_043,19,478.31,2026-02-03,pending
ORD_00875,CUST_0128,PROD_001,17,369.43,2025-08-23,refunded
ORD_00876,CUST_0150,PROD_031,17,391.64,2026-01-19,pending
ORD_00877,CUST_0178,PROD_038,6,366.59,2025-11-26,pending
ORD_00878,CUST_0027,PROD_025,20,305.05,2026-01-02,cancelled
ORD_00879,CUST_0130,PROD_025,14,489.85,2025-05-29,pending
ORD_00880,CUST_0071,PROD_026,11,485.39,2026-04-13,refunded
ORD_00881,CUST_0035,PROD_009,14,303.25,2026-04-26,cancelled
ORD_00882,CUST_0180,PROD_036,11,357.38,2026-03-01,pending
ORD_00883,CUST_0052,PROD_014,20,358.62,2025-09-27,cancelled
ORD_00884,CUST_0173,PROD_009,6,254.43,2025-11-08,cancelled
ORD_00885,CUST_0182,PROD_008,12,283.33,2025-05-06,refunded
ORD_00886,CUST_0173,PROD_048,18,146.53,2025-11-04,refunded
ORD_00887,CUST_0004,PROD_034,4,17.51,2025-05-08,pending
ORD_00888,CUST_0014,PROD_043,2,103.95,2025-11-16,pending
ORD_00889,CUST_0074,PROD_044,9,77.48,2026-03-08,completed
ORD_00890,CUST_0177,PROD_019,7,378.03,2026-03-21,completed
ORD_00891,CUST_0092,PROD_029,4,309.97,2025-05-08,pending
ORD_00892,CUST_0191,PROD_042,18,197.5,2026-02-05,cancelled
ORD_00893,CUST_0178,PROD_043,2,463.61,2025-11-08,refunded
ORD_00894,CUST_0107,PROD_044,11,483.09,2026-04-08,completed
ORD_00895,CUST_0004,PROD_048,9,105.53,2026-01-13,refunded
ORD_00896,CUST_0058,PROD_041,12,378.78,2025-05-26,pending
ORD_00897,CUST_0199,PROD_047,7,150.62,2025-05-29,pending
ORD_00898,CUST_0175,PROD_005,6,481.43,2025-08-02,completed
ORD_00899,CUST_0097,PROD_003,14,143.16,2025-05-11,cancelled
ORD_00900,CUST_0034,PROD_011,19,423.78,2026-03-13,completed
ORD_00901,CUST_0085,PROD_030,5,24.77,2025-12-16,cancelled
ORD_00902,CUST_0153,PROD_004,20,422.35,2025-09-24,cancelled
ORD_00903,CUST_0126,PROD_037,18,182.25,2025-07-05,cancelled
ORD_00904,CUST_0135,PROD_015,6,262.7,2025-12-07,pending
ORD_00905,CUST_0107,PROD_035,18,204.69,2025-09-16,cancelled
ORD_00906,CUST_0057,PROD_014,11,168.88,2025-09-28,cancelled
ORD_00907,CUST_0056,PROD_049,20,267.6,2025-09-13,completed
ORD_00908,CUST_0030,PROD_043,12,225.61,2025-11-18,pending
ORD_00909,CUST_0011,PROD_044,11,193.78,2025-06-30,completed
ORD_00910,CUST_0099,PROD_017,18,363.37,2025-12-21,completed
ORD_00911,CUST_0133,PROD_050,12,259.58,2025-10-15,refunded
ORD_00912,CUST_0125,PROD_003,10,449.65,2025-07-30,pending
ORD_00913,CUST_0083,PROD_033,3,474.36,2025-11-26,pending
ORD_00914,CUST_0198,PROD_035,18,8.63,2025-11-16,completed
ORD_00915,CUST_0054,PROD_043,7,433.15,2025-07-29,refunded
ORD_00916,CUST_0027,PROD_014,18,415.23,2025-10-16,refunded
ORD_00917,CUST_0166,PROD_005,5,16.76,2025-11-24,cancelled
ORD_00918,CUST_0010,PROD_006,3,31.86,2025-08-18,cancelled
ORD_00919,CUST_0143,PROD_005,19,411.7,2025-08-23,cancelled
ORD_00920,CUST_0105,PROD_025,15,316.96,2026-02-08,refunded
ORD_00921,CUST_0081,PROD_002,13,338.28,2025-10-31,completed
ORD_00922,CUST_0165,PROD_047,20,36.3,2025-05-17,completed
ORD_00923,CUST_0180,PROD_005,12,464.38,2025-05-22,completed
ORD_00924,CUST_0075,PROD_044,10,305.25,2025-07-11,cancelled
ORD_00925,CUST_0196,PROD_029,13,200.58,2025-09-24,completed
ORD_00926,CUST_0122,PROD_011,18,113.83,2026-01-11,refunded
ORD_00927,CUST_0140,PROD_019,5,152.54,2026-03-27,cancelled
ORD_00928,CUST_0003,PROD_036,18,74.98,2025-08-07,completed
ORD_00929,CUST_0002,PROD_037,20,200.07,2025-06-17,completed
ORD_00930,CUST_0079,PROD_014,12,109.81,2025-07-11,pending
ORD_00931,CUST_0042,PROD_012,8,310.36,2026-01-15,cancelled
ORD_00932,CUST_0050,PROD_008,6,337.13,2025-11-22,completed
ORD_00933,CUST_0193,PROD_036,15,324.11,2025-12-27,completed
ORD_00934,CUST_0075,PROD_043,3,129.09,2025-09-26,pending
ORD_00935,CUST_0186,PROD_038,16,476.01,2025-06-12,cancelled
ORD_00936,CUST_0033,PROD_043,8,54.52,2026-02-06,completed
ORD_00937,CUST_0050,PROD_021,16,228.07,2025-05-13,cancelled
ORD_00938,CUST_0178,PROD_038,5,284.95,2025-12-28,cancelled
ORD_00939,CUST_0081,PROD_028,6,7.39,2025-09-13,pending
ORD_00940,CUST_0057,PROD_046,14,141.96,2025-05-07,cancelled
ORD_00941,CUST_0035,PROD_044,11,439.55,2026-01-28,refunded
ORD_00942,CUST_0115,PROD_023,10,246.05,2025-05-27,completed
ORD_00943,CUST_0045,PROD_042,20,45.58,2025-10-24,cancelled
ORD_00944,CUST_0036,PROD_035,7,135.3,2025-08-17,completed
ORD_00945,CUST_0187,PROD_005,1,425.55,2025-07-20,completed
ORD_00946,CUST_0149,PROD_038,13,385.75,2025-10-03,pending
ORD_00947,CUST_0010,PROD_036,9,274.02,2025-07-13,refunded
ORD_00948,CUST_0168,PROD_050,5,186.08,2025-10-08,pending
ORD_00949,CUST_0198,PROD_038,10,71.27,2025-06-26,completed
ORD_00950,CUST_0102,PROD_024,17,10.24,2025-12-28,pending
ORD_00951,CUST_0158,PROD_044,6,379.82,2026-01-18,pending
ORD_00952,CUST_0115,PROD_011,6,285.35,2026-02-21,pending
ORD_00953,CUST_0189,PROD_047,16,469.89,2026-02-01,completed
ORD_00954,CUST_0057,PROD_049,16,119.72,2026-01-28,cancelled
ORD_00955,CUST_0095,PROD_015,2,335.95,2025-07-05,cancelled
ORD_00956,CUST_0100,PROD_031,15,441.37,2026-04-13,completed
ORD_00957,CUST_0167,PROD_021,4,353.35,2026-01-21,cancelled
ORD_00958,CUST_0190,PROD_017,19,274.45,2025-09-13,pending
ORD_00959,CUST_0097,PROD_042,13,185.82,2025-09-06,completed
ORD_00960,CUST_0133,PROD_017,13,486.47,2026-03-17,pending
ORD_00961,CUST_0133,PROD_026,12,409.53,2026-02-06,cancelled
ORD_00962,CUST_0125,PROD_031,20,8.27,2026-01-10,pending
ORD_00963,CUST_0113,PROD_011,8,43.16,2025-09-01,cancelled
ORD_00964,CUST_0055,PROD_010,6,82.89,2025-10-25,completed
ORD_00965,CUST_0170,PROD_015,14,406.53,2025-08-12,completed
ORD_00966,CUST_0124,PROD_044,16,242.12,2025-09-01,pending
ORD_00967,CUST_0166,PROD_027,1,125.62,2025-10-09,pending
ORD_00968,CUST_0147,PROD_038,6,71.69,2026-04-21,completed
ORD_00969,CUST_0147,PROD_010,2,87.34,2026-03-06,pending
ORD_00970,CUST_0133,PROD_026,20,484.78,2026-03-12,completed
ORD_00971,CUST_0185,PROD_047,10,473.89,2026-01-02,pending
ORD_00972,CUST_0115,PROD_039,16,434.31,2026-04-21,pending
ORD_00973,CUST_0057,PROD_027,20,75.64,2025-12-26,pending
ORD_00974,CUST_0160,PROD_043,17,135.94,2026-02-01,cancelled
ORD_00975,CUST_0117,PROD_039,19,39.08,2026-01-03,refunded
ORD_00976,CUST_0099,PROD_009,4,13.2,2026-01-31,refunded
ORD_00977,CUST_0039,PROD_039,4,92.82,2025-07-09,completed
ORD_00978,CUST_0137,PROD_033,4,51.13,2026-02-08,pending
ORD_00979,CUST_0155,PROD_035,1,449.0,2025-07-16,refunded
ORD_00980,CUST_0134,PROD_027,12,438.04,2025-08-16,refunded
ORD_00981,CUST_0059,PROD_031,13,178.51,2025-11-27,completed
ORD_00982,CUST_0109,PROD_009,9,241.18,2025-06-07,pending
ORD_00983,CUST_0022,PROD_019,20,439.0,2025-12-26,refunded
ORD_00984,CUST_0066,PROD_013,1,356.03,2026-03-20,completed
ORD_00985,CUST_0148,PROD_034,4,262.28,2026-03-16,refunded
ORD_00986,CUST_0168,PROD_014,11,207.38,2026-02-10,completed
ORD_00987,CUST_0040,PROD_028,19,130.55,2025-12-24,refunded
ORD_00988,CUST_0145,PROD_024,20,141.4,2025-06-11,refunded
ORD_00989,CUST_0194,PROD_014,14,278.29,2025-09-15,refunded
ORD_00990,CUST_0046,PROD_024,18,279.68,2025-05-31,cancelled
ORD_00991,CUST_0079,PROD_037,12,388.23,2025-05-25,refunded
ORD_00992,CUST_0189,PROD_009,4,375.17,2025-06-27,refunded
ORD_00993,CUST_0180,PROD_011,4,111.16,2025-12-20,refunded
ORD_00994,CUST_0087,PROD_036,20,350.04,2026-02-19,completed
ORD_00995,CUST_0042,PROD_025,1,403.16,2025-06-19,pending
ORD_00996,CUST_0121,PROD_039,14,48.63,2025-06-23,cancelled
ORD_00997,CUST_0057,PROD_024,3,306.47,2025-07-23,refunded
ORD_00998,CUST_0103,PROD_040,17,146.8,2025-12-12,completed
ORD_00999,CUST_0199,PROD_012,16,222.29,2025-07-02,pending
ORD_01000,CUST_0169,PROD_034,10,101.4,2025-05-26,pending
